"VESSEL","CRUISE","YEAR","HAUL","SUBSTRATA","LATITUDE","LONGITUDE","SURFACE_TEMPERATURE","GEAR_TEMPERATURE","START_TIME","BOTTOM_DEPTH","SPECIES_CODE","CPUE_KGHA","CPUE_NOHA","AREA_FISHED"
89,200401,2004.00,184,61,59.32,-175.74,10.5,2.4,7/21/2004 10:11:11,137,10285,0.00,0.00,5.68
89,200401,2004.00,185,61,59.65,-175.86,10.5,2.3,7/21/2004 12:42:45,137,10285,0.29,0.18,5.33
89,200401,2004.00,186,61,59.99,-175.93,10.8,2.5,7/21/2004 15:10:56,129,10285,0.00,0.00,3.68
89,200401,2004.00,187,61,60.32,-176.02,11.1,2.6,7/21/2004 17:32:14,121,10285,0.00,0.00,5.31
89,200401,2004.00,188,61,60.33,-176.68,10.9,2,7/22/2004 7:29:07,136,10285,0.00,0.00,5.62
89,200401,2004.00,189,61,60.32,-177.35,10.9,1.9,7/22/2004 10:04:02,148,10285,0.00,0.00,5.69
89,200401,2004.00,190,61,60.65,-178.16,10.8,2.6,7/22/2004 13:41:48,160,10285,0.48,0.17,5.57
89,200401,2004.00,191,61,60.66,-177.52,11,1.6,7/22/2004 16:33:55,146,10285,0.00,0.00,5.76
89,200401,2004.00,192,61,60.66,-176.82,11.2,2.3,7/22/2004 19:10:19,129,10285,0.30,0.18,5.54
89,200401,2004.00,193,61,59.99,-176.68,10.7,2.1,7/23/2004 7:23:52,141,10285,0.00,0.00,5.54
89,200401,2004.00,194,61,60,-177.19,10.8,2.1,7/23/2004 9:29:36,137,10285,0.00,0.00,5.63
89,200401,2004.00,195,61,60,-177.89,10.7,2.3,7/23/2004 12:03:57,142,10285,0.00,0.00,4.98
89,200401,2004.00,196,61,59.67,-177.17,10.6,3.4,7/23/2004 15:49:58,173,10285,0.00,0.00,4.56
89,200401,2004.00,197,61,59.66,-176.56,10.7,2.3,7/23/2004 18:09:54,135,10285,0.00,0.00,5.71
89,200401,2004.00,198,61,59.33,-177.09,10.4,3.3,7/24/2004 7:40:55,150,10285,0.00,0.00,5.88
89,200401,2004.00,199,61,59.33,-176.4,10.6,2.6,7/24/2004 10:20:51,136,10285,0.00,0.00,5.74
89,200401,2004.00,200,61,59.01,-176.31,10.4,3.2,7/24/2004 13:01:30,136,10285,0.00,0.00,5.73
89,200401,2004.00,201,61,58.99,-176.92,10.3,3.5,7/24/2004 15:40:07,137,10285,0.00,0.00,5.52
89,200401,2004.00,202,61,59,-177.56,10.1,3.5,7/24/2004 18:08:19,135,10285,0.00,0.00,5.88
89,200401,2004.00,203,61,58.66,-176.86,10.4,3.3,7/25/2004 7:54:57,134,10285,0.00,0.00,5.77
89,200401,2004.00,204,61,58.66,-176.21,10.4,3.2,7/25/2004 10:32:19,138,10285,0.00,0.00,5.62
89,200401,2004.00,205,61,58.66,-175.57,10.4,3.2,7/25/2004 13:06:32,135,10285,0.00,0.00,5.90
89,200401,2004.00,206,61,58.72,-174.97,10.6,3.5,7/25/2004 15:35:19,145,10285,0.00,0.00,5.74
88,200501,2005.00,3,10,57.01,-159.11,6.4,5.8,6/3/2005 9:27:54,37,10285,0.67,3.12,2.87
88,200501,2005.00,4,10,57.32,-158.42,7.4,6,6/3/2005 12:48:32,33,10285,0.09,0.69,4.33
88,200501,2005.00,5,10,57.64,-158.36,6.1,5.4,6/3/2005 15:19:53,35,10285,0.06,0.47,4.21
88,200501,2005.00,6,10,57.99,-158.31,6.7,6.1,6/3/2005 18:03:37,33,10285,0.10,0.22,4.38
88,200501,2005.00,7,10,58.01,-159.6,6.5,5.3,6/4/2005 6:33:11,43,10285,0.00,0.00,3.38
88,200501,2005.00,8,10,57.67,-159.62,5.4,4.9,6/4/2005 9:02:42,51,10285,0.19,0.21,4.56
88,200501,2005.00,9,10,57.34,-159.66,6.1,4.8,6/4/2005 11:35:59,57,10285,0.23,0.97,4.11
88,200501,2005.00,11,10,57,-159.67,7.3,5.1,6/4/2005 16:37:08,55,10285,0.00,0.00,4.49
88,200501,2005.00,12,10,56.66,-159.78,7.4,6,6/5/2005 6:34:03,39,10285,0.16,0.70,4.24
88,200501,2005.00,13,31,56.67,-160.36,6.9,4.3,6/5/2005 9:16:52,61,10285,0.06,0.42,4.72
88,200501,2005.00,14,10,56.33,-160.98,6.6,5,6/5/2005 12:45:37,54,10285,7.02,26.16,4.58
88,200501,2005.00,15,31,56.66,-160.98,7.8,4.1,6/5/2005 15:27:55,67,10285,10.56,14.10,4.75
88,200501,2005.00,16,31,56.97,-160.95,7,4.2,6/5/2005 18:14:33,67,10285,6.17,12.59,4.60
88,200501,2005.00,17,31,57.65,-160.88,5.5,4.5,6/6/2005 6:37:42,59,10285,6.09,10.61,4.42
88,200501,2005.00,18,10,57.99,-160.85,5.5,4.8,6/6/2005 9:22:29,47,10285,3.32,10.32,4.45
88,200501,2005.00,19,10,58.28,-160.82,6.8,6.6,6/6/2005 12:20:23,33,10285,0.36,2.56,2.34
88,200501,2005.00,20,10,58.21,-161.54,5.2,5.3,6/6/2005 15:35:03,40,10285,0.14,0.86,2.30
88,200501,2005.00,22,10,58,-162.14,5.5,5.4,6/7/2005 6:39:39,40,10285,2.09,4.35,4.36
88,200501,2005.00,23,10,57.67,-162.13,5.3,5.1,6/7/2005 9:20:28,49,10285,8.25,14.42,4.57
88,200501,2005.00,24,10,57.34,-162.15,6.3,4.8,6/7/2005 12:13:00,53,10285,10.82,15.57,4.42
88,200501,2005.00,25,31,57,-162.16,7.3,4.1,6/7/2005 14:43:51,62,10285,51.04,57.80,4.61
88,200501,2005.00,26,31,56.67,-162.16,7.8,4.1,6/7/2005 17:15:13,70,10285,0.48,1.27,2.34
88,200501,2005.00,27,31,56.33,-162.17,7.4,4,6/8/2005 6:50:34,79,10285,11.02,16.13,3.09
88,200501,2005.00,28,31,56,-162.25,6.3,4.5,6/8/2005 9:17:19,74,10285,7.93,19.47,4.62
88,200501,2005.00,29,10,55.67,-162.82,7.3,4.6,6/8/2005 12:25:17,53,10285,1.06,3.59,3.62
88,200501,2005.00,31,31,55.99,-163.39,7.9,4,6/9/2005 8:24:20,90,10285,3.95,4.60,4.55
88,200501,2005.00,32,31,56.31,-163.41,8.5,3.7,6/9/2005 10:53:53,86,10285,6.49,5.96,4.52
88,200501,2005.00,33,31,56.65,-162.79,8.8,3.9,6/9/2005 14:16:03,73,10285,21.13,23.33,4.62
88,200501,2005.00,35,31,56.65,-163.36,8.4,3.6,6/9/2005 18:13:12,76,10285,10.29,11.16,4.56
88,200501,2005.00,36,31,56.97,-163.38,8.1,3.4,6/10/2005 6:38:38,68,10285,13.86,20.63,4.41
88,200501,2005.00,37,10,57.32,-163.38,7.7,4.4,6/10/2005 9:09:59,55,10285,19.87,32.40,4.28
88,200501,2005.00,38,10,57.66,-163.36,7,4.9,6/10/2005 11:31:26,49,10285,4.89,7.61,4.33
88,200501,2005.00,39,10,57.98,-163.37,8.1,5.1,6/10/2005 13:52:50,46,10285,4.08,6.91,4.62
88,200501,2005.00,40,10,58.31,-163.36,8.5,,6/10/2005 16:15:36,35,10285,1.36,3.59,4.17
88,200501,2005.00,41,10,58.65,-163.33,5.1,,6/11/2005 6:35:46,27,10285,0.97,1.99,4.50
88,200501,2005.00,42,10,58.99,-163.34,7,7,6/11/2005 9:10:03,23,10285,0.10,3.45,4.34
88,200501,2005.00,43,10,58.98,-164,5.5,4.7,6/11/2005 11:55:10,30,10285,2.30,15.34,3.19
88,200501,2005.00,44,10,59.31,-164,9.4,7.8,6/11/2005 14:22:52,24,10285,1.34,16.90,4.02
88,200501,2005.00,45,10,59.31,-164.64,8.1,6.8,6/11/2005 17:30:22,24,10285,1.00,10.33,4.64
88,200501,2005.00,46,20,59.67,-165.93,6,5.9,6/12/2005 6:29:49,23,10285,2.38,46.04,4.25
88,200501,2005.00,47,20,59.35,-165.95,5.9,5.8,6/12/2005 9:28:13,25,10285,4.29,30.53,4.09
88,200501,2005.00,48,20,59,-165.93,4.8,4.4,6/12/2005 12:01:21,32,10285,12.04,56.38,4.25
88,200501,2005.00,49,10,58.67,-165.93,4.1,3.7,6/12/2005 14:30:11,39,10285,1.59,4.58,4.35
88,200501,2005.00,50,10,58.32,-165.91,3.5,3,6/12/2005 16:57:44,46,10285,8.10,21.38,4.48
88,200501,2005.00,51,10,58.67,-164.65,4.4,4.1,6/13/2005 6:32:17,38,10285,13.44,48.32,3.99
88,200501,2005.00,52,10,58.34,-164.63,5.1,,6/13/2005 8:54:27,40,10285,4.19,9.52,4.62
88,200501,2005.00,53,10,58.01,-164.61,5.8,,6/13/2005 11:18:58,42,10285,13.54,38.18,4.34
88,200501,2005.00,55,10,57.65,-164.61,6.1,,6/13/2005 15:06:08,51,10285,9.45,17.01,4.29
88,200501,2005.00,56,31,57.34,-164.61,7.6,,6/13/2005 17:47:41,62,10285,25.60,46.94,3.00
88,200501,2005.00,57,31,57,-164.02,7.8,,6/14/2005 9:01:09,66,10285,6.58,10.43,4.21
88,200501,2005.00,58,31,57.01,-164.6,7.7,,6/14/2005 11:35:32,68,10285,5.38,6.09,4.43
88,200501,2005.00,59,31,56.67,-164.59,8.1,,6/14/2005 14:03:15,71,10285,5.07,5.39,4.81
88,200501,2005.00,60,31,56.34,-164.58,8.5,,6/14/2005 16:33:20,84,10285,3.99,4.43,4.73
88,200501,2005.00,61,31,55.65,-164.58,7.3,,6/15/2005 6:59:14,95,10285,0.46,0.61,4.85
88,200501,2005.00,62,31,55.34,-164.55,7.6,,6/15/2005 9:25:48,99,10285,0.00,0.00,4.81
88,200501,2005.00,63,31,55.05,-164.57,7.3,,6/15/2005 12:47:54,62,10285,0.00,0.00,4.39
88,200501,2005.00,64,50,55,-165.15,6.5,,6/15/2005 15:37:45,110,10285,0.00,0.00,4.82
88,200501,2005.00,65,31,54.67,-165.14,6.5,,6/15/2005 18:46:04,81,10285,0.00,0.00,4.87
88,200501,2005.00,66,50,54.83,-165.49,6.8,4.2,6/18/2005 14:36:47,154,10285,0.00,0.00,5.29
88,200501,2005.00,67,50,54.99,-165.73,6.7,4.4,6/18/2005 18:07:01,131,10285,0.00,0.00,5.52
88,200501,2005.00,68,50,55.66,-165.79,7.4,4.5,6/19/2005 7:09:31,117,10285,0.00,0.00,5.15
88,200501,2005.00,69,31,56,-165.76,7.5,4.2,6/19/2005 10:37:52,106,10285,0.00,0.00,5.03
88,200501,2005.00,70,31,56.32,-165.82,7.5,4,6/19/2005 13:58:03,91,10285,4.79,6.48,5.24
88,200501,2005.00,71,31,56.65,-165.86,7.8,3.7,6/19/2005 17:23:13,79,10285,2.17,3.30,5.13
88,200501,2005.00,72,31,56.95,-165.83,7.6,3.4,6/20/2005 6:44:33,74,10285,10.99,17.51,5.02
88,200501,2005.00,73,31,57.32,-165.86,6.6,3.1,6/20/2005 9:25:18,69,10285,4.27,9.15,4.69
88,200501,2005.00,74,31,57.65,-165.88,6.2,3.1,6/20/2005 12:11:11,64,10285,20.65,31.43,4.89
88,200501,2005.00,75,10,57.99,-165.9,5.8,3.1,6/20/2005 15:05:53,57,10285,19.11,41.03,4.53
88,200501,2005.00,76,20,58.32,-167.18,5.5,3,6/21/2005 6:40:11,53,10285,7.75,15.86,4.66
88,200501,2005.00,77,20,58.65,-167.21,4.5,3.2,6/21/2005 9:30:44,45,10285,15.37,45.73,4.72
88,200501,2005.00,78,20,58.98,-167.23,5.6,3.7,6/21/2005 12:31:00,41,10285,3.39,11.15,4.39
88,200501,2005.00,79,20,59.32,-167.27,5.5,4.6,6/21/2005 14:57:20,33,10285,4.56,21.47,4.33
88,200501,2005.00,80,20,59.66,-167.26,5.5,5,6/21/2005 17:16:28,33,10285,5.73,30.51,4.09
88,200501,2005.00,81,20,60.34,-167.3,5.2,4.9,6/22/2005 6:25:33,33,10285,6.85,53.48,1.57
88,200501,2005.00,82,20,60.34,-167.97,5.6,5.2,6/22/2005 8:42:23,33,10285,2.66,9.19,4.56
88,200501,2005.00,83,20,60,-167.98,5.1,4.3,6/22/2005 11:07:56,27,10285,0.32,1.10,4.53
88,200501,2005.00,84,20,60,-168.65,4.5,3,6/22/2005 13:43:34,39,10285,1.91,4.38,5.24
88,200501,2005.00,85,20,59.67,-168.62,6.6,3.2,6/22/2005 16:07:56,41,10285,4.74,10.83,4.42
88,200501,2005.00,86,20,59.34,-168.56,7.9,2.4,6/23/2005 6:33:47,44,10285,8.71,14.89,4.16
88,200501,2005.00,87,20,59.01,-168.52,5.9,3,6/23/2005 9:11:33,48,10285,18.39,37.89,4.67
88,200501,2005.00,88,20,58.68,-168.5,5.5,2.8,6/23/2005 11:40:21,55,10285,46.39,56.50,4.44
88,200501,2005.00,89,41,58.34,-168.47,6.6,2.1,6/23/2005 14:33:26,66,10285,28.80,49.92,4.72
88,200501,2005.00,90,42,58,-168.41,7.1,2.2,6/23/2005 17:23:10,70,10285,10.42,9.08,4.51
88,200501,2005.00,91,31,58.01,-167.16,6.9,2.8,6/24/2005 6:42:03,64,10285,44.48,54.69,4.55
88,200501,2005.00,92,31,57.67,-167.11,7.3,2.6,6/24/2005 9:17:58,69,10285,64.22,76.13,4.63
88,200501,2005.00,93,31,57.34,-167.11,8.3,3,6/24/2005 12:20:00,71,10285,11.67,16.97,4.59
88,200501,2005.00,94,31,57.01,-167.08,8.6,3.6,6/24/2005 15:06:39,74,10285,1.37,1.73,4.62
88,200501,2005.00,95,31,56.68,-167.06,8.8,4,6/24/2005 17:32:28,96,10285,0.16,0.19,5.14
88,200501,2005.00,96,50,56.35,-167.03,8.6,4.2,6/25/2005 6:56:55,114,10285,0.00,0.00,4.91
88,200501,2005.00,97,50,56,-167,8.6,4.3,6/25/2005 9:33:47,136,10285,0.00,0.00,4.86
88,200501,2005.00,98,50,55.67,-166.98,8.6,4.3,6/25/2005 11:58:05,136,10285,0.00,0.00,5.33
88,200501,2005.00,99,50,55.34,-166.96,9,4.2,6/25/2005 14:23:28,139,10285,0.00,0.00,5.45
88,200501,2005.00,100,50,55.32,-167.54,8.8,4.3,6/25/2005 16:53:18,148,10285,0.00,0.00,5.13
88,200501,2005.00,101,50,56.33,-168.2,9,4.3,6/26/2005 7:14:47,152,10285,0.00,0.00,4.72
88,200501,2005.00,102,50,56.65,-168.29,9,3.8,6/26/2005 10:44:00,108,10285,0.00,0.00,4.75
88,200501,2005.00,103,32,56.81,-168.6,8.9,3.7,6/26/2005 13:31:43,98,10285,0.00,0.00,4.76
88,200501,2005.00,104,32,56.97,-168.33,9.1,3.7,6/26/2005 15:51:40,83,10285,5.01,3.20,3.42
88,200501,2005.00,105,42,57.66,-168.38,8.9,3.3,6/27/2005 6:49:43,71,10285,5.68,6.92,3.17
88,200501,2005.00,106,42,57.5,-168.74,9,3.4,6/27/2005 9:06:21,72,10285,36.48,35.46,4.48
88,200501,2005.00,107,32,56.65,-169.48,9,5.7,6/29/2005 7:00:53,80,10285,0.00,0.00,4.39
88,200501,2005.00,108,42,56.82,-169.92,8.8,5,6/29/2005 9:46:22,73,10285,0.37,0.33,3.00
88,200501,2005.00,109,42,56.98,-169.53,9,5.4,6/29/2005 12:03:59,62,10285,0.00,0.00,4.57
88,200501,2005.00,110,42,57.14,-169.89,6.9,6.2,6/29/2005 14:28:09,51,10285,0.00,0.00,4.02
88,200501,2005.00,111,42,57.33,-169.58,9.1,4.2,6/29/2005 16:37:19,66,10285,22.07,14.06,4.40
88,200501,2005.00,112,42,57.49,-169.34,8.8,3.7,6/30/2005 7:18:34,71,10285,4.75,5.67,4.58
88,200501,2005.00,113,42,57.67,-169.03,9,3.2,6/30/2005 10:17:48,69,10285,30.62,28.74,4.41
88,200501,2005.00,114,42,57.83,-169.37,9.4,3.2,6/30/2005 12:31:04,67,10285,34.06,41.61,4.39
88,200501,2005.00,115,42,57.66,-169.64,9.7,3.6,6/30/2005 15:23:50,72,10285,8.65,10.86,4.69
88,200501,2005.00,116,42,57.82,-169.95,10,3.4,6/30/2005 17:58:53,73,10285,29.97,30.74,4.68
88,200501,2005.00,117,42,58,-169.7,9.3,3,7/1/2005 6:59:10,71,10285,29.14,32.58,4.54
88,200501,2005.00,118,41,58.33,-169.73,9.8,2.6,7/1/2005 9:50:02,70,10285,12.10,18.53,4.42
88,200501,2005.00,119,41,58.65,-169.78,9.3,2.1,7/1/2005 12:24:12,67,10285,52.90,59.36,4.68
88,200501,2005.00,120,41,58.99,-169.83,,,7/1/2005 15:00:12,63,10285,77.16,116.34,4.58
88,200501,2005.00,121,41,59.34,-169.87,9.7,1.1,7/1/2005 17:57:55,62,10285,155.27,187.54,5.01
88,200501,2005.00,122,41,59.65,-169.89,9.1,0.9,7/2/2005 6:49:50,58,10285,187.37,187.04,4.88
88,200501,2005.00,123,41,59.98,-169.96,8.7,0.7,7/2/2005 10:07:58,56,10285,73.57,79.95,4.72
88,200501,2005.00,124,20,60.31,-169.98,8.6,-0.5,7/2/2005 12:39:25,53,10285,38.68,56.95,4.84
88,200501,2005.00,125,41,60.33,-170.63,8.8,-1.2,7/2/2005 15:10:01,62,10285,27.97,37.23,3.49
88,200501,2005.00,126,41,60.33,-171.32,8.7,-1.4,7/2/2005 17:30:24,68,10285,1.45,1.91,5.22
88,200501,2005.00,127,41,59.67,-171.25,8.5,0,7/3/2005 6:53:19,74,10285,11.33,11.65,4.97
88,200501,2005.00,128,41,59.33,-171.18,9.3,1.6,7/3/2005 9:21:20,76,10285,19.74,31.39,4.90
88,200501,2005.00,129,41,59.01,-171.13,9.7,2.1,7/3/2005 11:46:00,78,10285,40.04,40.27,5.01
88,200501,2005.00,130,41,58.68,-171.08,9.9,2.6,7/3/2005 14:18:21,84,10285,1.93,3.44,4.65
88,200501,2005.00,131,41,58.36,-171.02,9.5,3,7/3/2005 17:33:13,85,10285,0.00,0.00,4.77
88,200501,2005.00,132,42,58,-170.96,8.9,3.6,7/4/2005 7:02:12,88,10285,0.82,0.84,4.73
88,200501,2005.00,133,42,57.66,-170.89,8.9,4.4,7/4/2005 9:44:14,86,10285,3.54,2.94,4.40
88,200501,2005.00,134,42,57.34,-170.86,8.2,4.8,7/4/2005 12:42:55,84,10285,1.16,0.61,4.85
88,200501,2005.00,136,42,56.98,-170.78,9.1,4.7,7/4/2005 16:38:20,97,10285,2.82,1.37,5.07
88,200501,2005.00,137,61,56.7,-170.72,8.3,4.3,7/4/2005 19:17:12,114,10285,0.00,0.00,4.79
88,200501,2005.00,138,61,56.33,-170.66,9.3,4.3,7/8/2005 9:34:11,121,10285,0.00,0.00,4.85
88,200501,2005.00,140,61,57.33,-172.07,9.3,4.1,7/9/2005 7:28:08,108,10285,0.00,0.00,4.81
88,200501,2005.00,141,61,57.35,-172.74,8.8,4.1,7/9/2005 10:42:45,117,10285,0.00,0.00,4.79
88,200501,2005.00,142,61,57.66,-172.81,9.2,4.1,7/9/2005 13:48:54,118,10285,0.00,0.00,4.19
88,200501,2005.00,143,61,57.66,-172.18,9.1,4.1,7/9/2005 16:33:31,106,10285,2.58,1.11,4.47
88,200501,2005.00,144,61,57.99,-172.23,9.1,3.4,7/10/2005 7:14:10,104,10285,0.00,0.00,4.70
88,200501,2005.00,145,61,58.33,-172.28,9.4,3.2,7/10/2005 10:20:48,102,10285,6.38,5.09,4.31
88,200501,2005.00,146,61,58.66,-172.36,9.8,3,7/10/2005 13:44:53,100,10285,3.09,1.56,4.46
88,200501,2005.00,147,41,58.96,-172.45,9.7,2.7,7/10/2005 16:26:00,98,10285,0.00,0.00,4.77
88,200501,2005.00,148,43,59.3,-172.49,9.4,1.8,7/10/2005 19:31:57,87,10285,2.72,3.24,4.62
88,200501,2005.00,149,43,59.5,-172.92,9.1,1.8,7/11/2005 7:02:54,93,10285,1.46,1.32,4.54
88,200501,2005.00,150,43,59.66,-172.56,8.3,1.5,7/11/2005 9:20:27,84,10285,0.66,0.77,3.88
88,200501,2005.00,151,43,59.82,-172.25,6.9,0.3,7/11/2005 11:35:00,75,10285,26.35,24.43,4.46
88,200501,2005.00,152,43,59.99,-172.6,4.8,0.1,7/11/2005 14:46:33,66,10285,1.34,1.71,4.66
88,200501,2005.00,153,43,60.16,-172.32,6,0.5,7/11/2005 16:54:15,58,10285,3.77,6.37,3.29
88,200501,2005.00,154,41,60.66,-171.44,7.7,-1.1,7/12/2005 6:56:32,62,10285,20.83,20.97,4.52
88,200501,2005.00,155,81,60.66,-170.79,8,-1.2,7/12/2005 9:18:33,58,10285,98.30,120.84,4.60
88,200501,2005.00,156,70,60.66,-170.09,8.2,-0.9,7/12/2005 11:50:27,49,10285,110.28,146.42,4.38
88,200501,2005.00,157,70,60.98,-170.08,8.4,-0.8,7/12/2005 14:19:45,47,10285,63.08,107.07,4.47
88,200501,2005.00,158,70,61.31,-170.11,8.2,-1.1,7/12/2005 16:47:30,46,10285,25.04,41.41,4.51
88,200501,2005.00,159,70,61.66,-170.13,7.2,-1.1,7/13/2005 7:00:43,45,10285,31.42,52.24,4.67
88,200501,2005.00,160,81,61.66,-170.83,7.3,-1,7/13/2005 9:30:21,49,10285,73.05,148.58,4.33
88,200501,2005.00,161,81,61.66,-171.51,7.5,-0.6,7/13/2005 11:54:42,54,10285,37.69,39.78,4.44
88,200501,2005.00,162,70,61.98,-171.6,7.9,-0.1,7/13/2005 14:22:04,51,10285,40.31,49.58,4.37
88,200501,2005.00,163,81,62.3,-171.71,8.6,-1,7/13/2005 17:04:07,46,10285,48.08,63.07,4.09
88,200501,2005.00,164,81,62.33,-173.15,7.7,-0.9,7/14/2005 6:57:24,61,10285,5.20,5.37,4.64
88,200501,2005.00,165,81,62.31,-172.43,7.8,-0.4,7/14/2005 9:34:23,55,10285,34.51,27.38,4.30
88,200501,2005.00,166,81,62.65,-172.4,8.1,-1.1,7/14/2005 12:06:13,55,10285,6.35,5.93,4.38
88,200501,2005.00,167,81,62.67,-173.17,7.5,-1.2,7/14/2005 15:09:45,65,10285,0.38,0.42,4.67
88,200501,2005.00,168,81,62.99,-173.22,7.5,,7/14/2005 17:28:27,65,10285,0.37,0.63,4.75
88,200501,2005.00,169,81,62.69,-174.6,8.5,-1.4,7/15/2005 6:59:57,72,10285,0.67,0.60,4.95
88,200501,2005.00,170,81,62.34,-174.58,7.3,-1.3,7/15/2005 9:36:45,70,10285,0.39,0.40,4.91
88,200501,2005.00,171,82,62,-174.5,8.1,-1.4,7/15/2005 12:03:05,73,10285,0.21,0.38,5.25
88,200501,2005.00,172,82,61.68,-174.43,8.8,-1.5,7/15/2005 14:28:59,76,10285,0.80,0.83,4.78
88,200501,2005.00,173,82,61.66,-173.67,8.5,-1.4,7/15/2005 17:12:32,69,10285,3.60,2.62,4.57
88,200501,2005.00,174,81,61.66,-173.13,7.9,-1.3,7/16/2005 6:57:52,66,10285,2.36,2.74,4.37
88,200501,2005.00,175,81,61.33,-172.92,8.9,-1.4,7/16/2005 9:29:46,68,10285,1.34,0.96,5.16
88,200501,2005.00,176,41,61,-172.86,7.9,-1.1,7/16/2005 11:57:24,66,10285,4.72,4.34,4.37
88,200501,2005.00,177,41,60.67,-172.76,7.3,2.8,7/16/2005 14:33:10,44,10285,121.78,135.13,2.97
88,200501,2005.00,178,41,60.66,-173.45,7.8,1.8,7/16/2005 17:50:15,66,10285,51.67,34.50,4.46
88,200501,2005.00,180,43,60.13,-173.77,7.6,1.1,7/17/2005 10:29:23,87,10285,11.98,9.71,2.36
88,200501,2005.00,181,43,60,-173.91,9,1.6,7/17/2005 12:17:28,96,10285,0.18,0.20,4.90
88,200501,2005.00,182,43,59.83,-173.58,8.8,1.7,7/17/2005 14:47:42,94,10285,0.51,0.41,4.77
88,200501,2005.00,183,62,59.67,-173.84,9.6,2.7,7/17/2005 17:25:46,104,10285,0.92,0.44,4.46
88,200501,2005.00,184,62,60.32,-174.7,9.3,2,7/18/2005 7:26:09,102,10285,0.00,0.00,4.67
88,200501,2005.00,185,41,60.64,-174.81,8.5,1.3,7/18/2005 9:52:49,97,10285,0.55,0.42,4.67
88,200501,2005.00,186,82,61.01,-174.88,8.8,1,7/18/2005 12:47:11,91,10285,1.05,0.63,4.75
88,200501,2005.00,187,82,61.31,-174.99,8.3,0.9,7/18/2005 15:04:48,87,10285,6.54,4.06,4.42
88,200501,2005.00,188,90,61.33,-175.6,8.5,1,7/18/2005 17:36:23,96,10285,0.00,0.00,4.40
88,200501,2005.00,189,90,61.67,-176.48,8.5,1.2,7/19/2005 7:19:26,105,10285,0.00,0.00,4.56
88,200501,2005.00,190,90,61.33,-176.29,8.8,1.4,7/19/2005 10:03:51,105,10285,0.00,0.00,4.75
88,200501,2005.00,191,90,61.33,-176.97,9.3,2,7/19/2005 12:48:39,116,10285,0.29,0.21,4.58
88,200501,2005.00,192,90,61.01,-176.96,9.8,2.7,7/19/2005 15:26:22,121,10285,0.00,0.00,4.63
88,200501,2005.00,193,90,61,-177.62,10.2,1.9,7/19/2005 18:20:51,135,10285,0.00,0.00,4.69
88,200501,2005.00,194,61,60.64,-178.15,9.5,2.5,7/20/2005 7:25:11,160,10285,0.00,0.00,4.79
88,200501,2005.00,195,61,60.66,-177.53,9.8,2,7/20/2005 10:12:25,146,10285,0.00,0.00,4.55
88,200501,2005.00,196,61,60.34,-177.43,9.7,1.9,7/20/2005 12:55:14,144,10285,0.00,0.00,4.22
88,200501,2005.00,197,61,60.01,-177.2,9.8,2.2,7/20/2005 15:57:54,136,10285,0.00,0.00,4.46
88,200501,2005.00,199,61,59.98,-177.95,9.3,2.2,7/20/2005 20:34:03,141,10285,0.00,0.00,2.20
88,200501,2005.00,200,61,59.68,-177.15,9.4,3,7/21/2005 7:39:04,169,10285,0.00,0.00,4.71
88,200501,2005.00,201,61,59.33,-177.06,9.3,2.8,7/21/2005 10:18:46,149,10285,0.00,0.00,2.36
88,200501,2005.00,202,61,59.01,-177.56,9.1,3.4,7/21/2005 13:25:45,134,10285,0.00,0.00,4.71
88,200501,2005.00,203,61,58.98,-176.99,9.6,3.1,7/21/2005 16:04:33,134,10285,0.00,0.00,4.69
88,200501,2005.00,204,61,58.66,-176.83,9.4,3.3,7/21/2005 18:32:32,137,10285,0.00,0.00,4.80
88,200501,2005.00,205,61,58.65,-176.21,9.8,3.7,7/22/2005 7:48:01,144,10285,0.00,0.00,4.78
88,200501,2005.00,206,61,58.97,-176.31,9.9,3.2,7/22/2005 10:36:40,134,10285,0.00,0.00,5.00
88,200501,2005.00,207,61,58.99,-175.71,10.3,2.8,7/22/2005 13:21:31,132,10285,0.00,0.00,4.81
88,200501,2005.00,208,61,58.67,-175.56,10.7,3.9,7/22/2005 16:07:37,134,10285,0.00,0.00,4.67
88,200501,2005.00,209,61,58.74,-174.95,11.1,4,7/22/2005 18:52:42,142,10285,0.00,0.00,4.91
89,200501,2005.00,1,10,57.32,-159.06,4.8,4.8,6/3/2005 6:55:49,50,10285,0.08,0.43,4.60
89,200501,2005.00,2,10,57.66,-159,5.2,5,6/3/2005 10:11:03,50,10285,0.09,0.45,4.37
89,200501,2005.00,3,10,57.98,-158.97,6.6,5.5,6/3/2005 13:05:08,43,10285,0.00,0.00,4.09
89,200501,2005.00,4,10,58.34,-159.56,8.2,6.8,6/3/2005 17:07:49,26,10285,12.65,44.68,4.16
89,200501,2005.00,5,10,58.28,-159.97,5.2,5.7,6/4/2005 6:59:19,43,10285,4.37,7.62,4.46
89,200501,2005.00,6,10,58.01,-160.21,4.6,4.5,6/4/2005 9:30:13,52,10285,0.53,2.06,4.36
89,200501,2005.00,7,31,57.67,-160.26,5.2,4.8,6/4/2005 12:11:17,56,10285,1.99,6.57,4.41
89,200501,2005.00,8,31,57.33,-160.29,6,4.5,6/4/2005 15:34:21,61,10285,0.56,2.18,4.57
89,200501,2005.00,9,31,57.01,-160.32,6.7,4.6,6/4/2005 18:00:04,64,10285,0.19,1.15,4.31
